Date,Name,Symbol,Price,Market Cap,Circulating Supply
Historical Snapshot - 06 December 2020,Tezos,XTZ,$2.33,"$1,750,066,452.13","752,440,114"
Historical Snapshot - 06 December 2020,Crypto.com Coin,CRO,$0.0638,"$1,406,517,049.51","22,044,748,857"
Historical Snapshot - 22 November 2020,Bitcoin,BTC,"$18,370.00","$340,790,183,317.33","18,551,450"
Historical Snapshot - 22 November 2020,Ethereum,ETH,$558.07,"$63,361,036,975.50","113,536,390"
Historical Snapshot - 22 November 2020,XRP,XRP,$0.4437,"$20,112,122,023.93","45,328,155,123"
Historical Snapshot - 22 November 2020,Tether,USDT,$0.9992,"$18,454,866,337.44","18,469,593,301"
Historical Snapshot - 22 November 2020,Chainlink,LINK,$14.44,"$5,684,167,330.61","393,509,556"
Historical Snapshot - 22 November 2020,Litecoin,LTC,$82.70,"$5,452,444,708.33","65,927,052"
Historical Snapshot - 22 November 2020,Bitcoin Cash,BCH,$286.99,"$5,332,294,479.07","18,579,850"
Historical Snapshot - 22 November 2020,Polkadot,DOT,$5.48,"$4,825,834,134.07","880,329,011"
Historical Snapshot - 22 November 2020,Cardano,ADA,$0.1448,"$4,503,848,489.46","31,112,484,646"
Historical Snapshot - 22 November 2020,Binance Coin,BNB,$29.93,"$4,321,376,636.12","144,406,561"
Historical Snapshot - 22 November 2020,Bitcoin SV,BSV,$177.87,"$3,304,390,067.03","18,577,864"
Historical Snapshot - 22 November 2020,EOS,EOS,$3.05,"$2,862,279,200.75","937,991,694"
Historical Snapshot - 22 November 2020,USD Coin,USDC,$1,"$2,874,006,400.01","2,874,071,040"
Historical Snapshot - 22 November 2020,Wrapped Bitcoin,WBTC,"$18,398.17","$2,286,162,965.91","124,260"
Historical Snapshot - 22 November 2020,Monero,XMR,$123.33,"$2,190,908,439.18","17,764,045"
Historical Snapshot - 22 November 2020,Stellar,XLM,$0.1035,"$2,176,343,295.36","21,022,140,391"
Historical Snapshot - 22 November 2020,TRON,TRX,$0.0287,"$2,056,592,720.81","71,659,657,369"
Historical Snapshot - 22 November 2020,Tezos,XTZ,$2.27,"$1,704,073,184.46","750,875,508"
Historical Snapshot - 22 November 2020,Crypto.com Coin,CRO,$0.07094,"$1,547,614,858.23","21,814,611,871"
Historical Snapshot - 22 November 2020,UNUS SED LEO,LEO,$1.28,"$1,275,054,480.70","999,498,893"
Historical Snapshot - 01 November 2020,Bitcoin,BTC,"$13,737.11","$254,569,759,062.59","18,531,537"
Historical Snapshot - 01 November 2020,Ethereum,ETH,$396.36,"$44,888,307,221.41","113,251,873"
Historical Snapshot - 01 November 2020,Tether,USDT,$1.00,"$16,660,908,761.15","16,654,602,134"
Historical Snapshot - 01 November 2020,XRP,XRP,$0.2398,"$10,859,147,268.26","45,284,665,028"
Historical Snapshot - 01 November 2020,Bitcoin Cash,BCH,$267.56,"$4,966,023,215.63","18,560,700"
Historical Snapshot - 01 November 2020,Chainlink,LINK,$11.54,"$4,505,164,094.00","390,509,556"
Historical Snapshot - 01 November 2020,Binance Coin,BNB,$28.46,"$4,110,036,786.41","144,406,561"
Historical Snapshot - 01 November 2020,Litecoin,LTC,$55.59,"$3,656,933,388.56","65,786,828"
Historical Snapshot - 01 November 2020,Polkadot,DOT,$4.23,"$3,602,960,876.34","852,647,705"
Historical Snapshot - 01 November 2020,Bitcoin SV,BSV,$164.64,"$3,055,524,326.97","18,559,177"
Historical Snapshot - 01 November 2020,Cardano,ADA,$0.0982,"$3,055,149,296.56","31,112,484,646"
Historical Snapshot - 01 November 2020,USD Coin,USDC,$1.00,"$2,928,676,111.04","2,927,787,035"
Historical Snapshot - 01 November 2020,EOS,EOS,$2.51,"$2,354,568,950.58","937,403,631"
Historical Snapshot - 01 November 2020,Monero,XMR,$126.56,"$2,245,789,059.92","17,745,516"
Historical Snapshot - 18 October 2020,Bitcoin,BTC,"$11,483.36","$212,766,341,397.05","18,528,231"
Historical Snapshot - 29 November 2020,Bitcoin,BTC,"$18,177.48","$337,336,592,123.07","18,557,937"
Historical Snapshot - 15 November 2020,Bitcoin,BTC,"$15,955.59","$295,790,551,597.89","18,538,368"
Historical Snapshot - 01 November 2020,TRON,TRX,$0.02573,"$1,843,620,256.34","71,659,657,369"
Historical Snapshot - 01 November 2020,Crypto.com Coin,CRO,$0.08421,"$1,774,246,996.23","21,070,319,635"
Historical Snapshot - 01 November 2020,Stellar,XLM,$0.07848,"$1,638,302,979.69","20,876,025,183"
Historical Snapshot - 01 November 2020,Wrapped Bitcoin,WBTC,"$13,649.20","$1,606,961,708.12","117,733"
Historical Snapshot - 01 November 2020,Tezos,XTZ,$1.99,"$1,486,194,807.34","748,580,278"
Historical Snapshot - 01 November 2020,UNUS SED LEO,LEO,$1.26,"$1,262,119,794.87","999,498,893"
Historical Snapshot - 18 October 2020,Ethereum,ETH,$378.21,"$42,809,053,930.53","113,187,476"
Historical Snapshot - 18 October 2020,Tether,USDT,$1.00,"$16,382,292,419.37","16,369,460,603"
Historical Snapshot - 18 October 2020,XRP,XRP,$0.2422,"$10,964,559,015.79","45,266,091,298"
Historical Snapshot - 18 October 2020,Bitcoin Cash,BCH,$249.81,"$4,635,633,151.81","18,556,475"
Historical Snapshot - 18 October 2020,Binance Coin,BNB,$30.66,"$4,427,436,309.50","144,406,561"
Historical Snapshot - 18 October 2020,Chainlink,LINK,$10.88,"$4,238,141,501.89","389,509,556"
Historical Snapshot - 18 October 2020,Polkadot,DOT,$4.10,"$3,499,821,171.10","852,647,705"
Historical Snapshot - 18 October 2020,Cardano,ADA,$0.1074,"$3,341,113,201.23","31,112,484,646"
Historical Snapshot - 18 October 2020,Litecoin,LTC,$47.62,"$3,131,333,477.64","65,757,315"
Historical Snapshot - 18 October 2020,Bitcoin SV,BSV,$160.37,"$2,975,705,375.31","18,554,920"
Historical Snapshot - 18 October 2020,USD Coin,USDC,$1.00,"$2,809,293,965.20","2,808,083,421"
Historical Snapshot - 18 October 2020,Crypto.com Coin,CRO,$0.1211,"$2,538,525,320.08","20,960,730,594"
Historical Snapshot - 18 October 2020,EOS,EOS,$2.56,"$2,395,970,786.03","937,270,545"
Historical Snapshot - 18 October 2020,Monero,XMR,$123.63,"$2,193,241,718.62","17,740,941"
Historical Snapshot - 29 November 2020,Ethereum,ETH,$575.76,"$65,424,084,296.29","113,631,211"
Historical Snapshot - 29 November 2020,XRP,XRP,$0.6062,"$27,492,190,917.68","45,348,221,180"
Historical Snapshot - 29 November 2020,Tether,USDT,$1.00,"$19,126,891,187.77","19,109,887,105"
Historical Snapshot - 29 November 2020,Chainlink,LINK,$13.37,"$5,275,744,093.41","394,509,556"
Historical Snapshot - 29 November 2020,Bitcoin Cash,BCH,$283.93,"$5,277,249,777.39","18,586,350"
Historical Snapshot - 29 November 2020,Litecoin,LTC,$79.24,"$5,227,758,601.74","65,977,839"
Historical Snapshot - 29 November 2020,Cardano,ADA,$0.1666,"$5,184,554,213.26","31,112,484,646"
Historical Snapshot - 29 November 2020,Polkadot,DOT,$5.19,"$4,576,446,420.03","881,721,753"
Historical Snapshot - 29 November 2020,Binance Coin,BNB,$30.12,"$4,349,179,640.90","144,406,561"
Historical Snapshot - 29 November 2020,Stellar,XLM,$0.1942,"$4,207,379,426.28","21,662,497,347"
Historical Snapshot - 29 November 2020,Bitcoin SV,BSV,$168.20,"$3,125,816,707.24","18,584,164"
Historical Snapshot - 29 November 2020,USD Coin,USDC,$1.00,"$2,964,393,940.49","2,964,178,773"
Historical Snapshot - 29 November 2020,EOS,EOS,$3.03,"$2,845,455,531.96","938,187,808"
Historical Snapshot - 29 November 2020,Wrapped Bitcoin,WBTC,"$18,167.78","$2,231,572,045.18","122,831"
Historical Snapshot - 29 November 2020,Monero,XMR,$123.99,"$2,203,590,270.62","17,771,961"
Historical Snapshot - 15 November 2020,Ethereum,ETH,$447.56,"$50,771,836,456.39","113,441,637"
Historical Snapshot - 15 November 2020,Tether,USDT,$1.00,"$17,878,397,979.39","17,866,843,501"
Historical Snapshot - 15 November 2020,XRP,XRP,$0.2696,"$12,222,354,606.18","45,328,155,123"
Historical Snapshot - 15 November 2020,Chainlink,LINK,$12.12,"$4,757,927,484.11","392,509,556"
Historical Snapshot - 15 November 2020,Bitcoin Cash,BCH,$241.37,"$4,482,952,486.66","18,573,100"
Historical Snapshot - 15 November 2020,Litecoin,LTC,$62.28,"$4,103,576,321.19","65,889,235"
Historical Snapshot - 15 November 2020,Binance Coin,BNB,$27.62,"$3,988,657,963.47","144,406,561"
Historical Snapshot - 15 November 2020,Polkadot,DOT,$4.38,"$3,847,021,230.33","878,317,685"
Historical Snapshot - 15 November 2020,Cardano,ADA,$0.1005,"$3,127,773,189.39","31,112,484,646"
Historical Snapshot - 15 November 2020,Bitcoin SV,BSV,$154.43,"$2,868,014,231.91","18,571,502"
Historical Snapshot - 15 November 2020,USD Coin,USDC,$1.00,"$2,813,598,347.19","2,813,125,807"
Historical Snapshot - 15 November 2020,EOS,EOS,$2.50,"$2,342,491,068.59","937,795,598"
Historical Snapshot - 15 November 2020,Monero,XMR,$114.62,"$2,035,536,334.01","17,758,852"
Historical Snapshot - 08 November 2020,Bitcoin,BTC,"$15,479.57","$286,955,182,899.01","18,537,675"
Historical Snapshot - 18 October 2020,TRON,TRX,$0.02594,"$1,858,579,869.16","71,659,657,369"
Historical Snapshot - 18 October 2020,Tezos,XTZ,$2.30,"$1,722,682,121.77","748,126,477"
Historical Snapshot - 18 October 2020,Stellar,XLM,$0.07955,"$1,659,346,828.72","20,858,997,273"
Historical Snapshot - 18 October 2020,Wrapped Bitcoin,WBTC,"$11,486.04","$1,311,976,195.04","114,224"
Historical Snapshot - 18 October 2020,Neo,NEO,$17.41,"$1,228,205,517.78","70,538,831"
Historical Snapshot - 29 November 2020,TRON,TRX,$0.0307,"$2,199,852,493.69","71,659,657,369"
Historical Snapshot - 29 November 2020,Tezos,XTZ,$2.36,"$1,774,575,600.96","751,651,288"
Historical Snapshot - 29 November 2020,NEM,XEM,$0.178,"$1,601,727,676.93","8,999,999,999"
Historical Snapshot - 29 November 2020,Crypto.com Coin,CRO,$0.06618,"$1,451,288,944.69","21,929,680,364"
Historical Snapshot - 15 November 2020,Wrapped Bitcoin,WBTC,"$15,887.32","$1,974,163,273.69","124,260"
Historical Snapshot - 15 November 2020,TRON,TRX,$0.02541,"$1,820,797,810.31","71,659,657,369"
Historical Snapshot - 15 November 2020,Stellar,XLM,$0.08029,"$1,681,113,432.30","20,936,884,556"
Historical Snapshot - 15 November 2020,Tezos,XTZ,$2.02,"$1,514,960,761.14","750,132,742"
Historical Snapshot - 15 November 2020,Crypto.com Coin,CRO,$0.06395,"$1,366,432,411.66","21,366,210,046"
Historical Snapshot - 15 November 2020,UNUS SED LEO,LEO,$1.27,"$1,270,549,898.40","999,498,893"
Historical Snapshot - 08 November 2020,Ethereum,ETH,$453.55,"$51,408,911,249.97","113,346,641"
Historical Snapshot - 08 November 2020,Tether,USDT,$1.00,"$17,210,335,408.89","17,195,790,004"
Historical Snapshot - 08 November 2020,XRP,XRP,$0.2539,"$11,506,594,736.95","45,312,488,850"
Historical Snapshot - 08 November 2020,Bitcoin Cash,BCH,$270.70,"$5,026,016,750.95","18,566,894"
Historical Snapshot - 08 November 2020,Chainlink,LINK,$12.66,"$4,954,958,452.66","391,509,556"
Historical Snapshot - 08 November 2020,Binance Coin,BNB,$28.31,"$4,087,444,399.62","144,406,561"
Historical Snapshot - 08 November 2020,Litecoin,LTC,$61.06,"$4,019,845,346.34","65,839,690"
Historical Snapshot - 08 November 2020,Polkadot,DOT,$4.37,"$3,727,855,175.86","852,647,705"
Historical Snapshot - 08 November 2020,Cardano,ADA,$0.1066,"$3,317,245,142.78","31,112,484,646"
Historical Snapshot - 08 November 2020,Bitcoin SV,BSV,$166.88,"$3,098,111,984.43","18,565,239"
Historical Snapshot - 08 November 2020,USD Coin,USDC,$1,"$2,874,233,151.03","2,874,355,803"
Historical Snapshot - 08 November 2020,EOS,EOS,$2.54,"$2,381,133,944.65","937,599,576"
Historical Snapshot - 08 November 2020,Monero,XMR,$120.33,"$2,136,196,488.40","17,752,206"
Historical Snapshot - 08 November 2020,Wrapped Bitcoin,WBTC,"$15,451.87","$1,906,925,822.12","123,411"
Historical Snapshot - 08 November 2020,TRON,TRX,$0.02537,"$1,817,653,512.40","71,659,657,369"
Historical Snapshot - 08 November 2020,Stellar,XLM,$0.08154,"$1,706,139,182.78","20,924,349,876"
Historical Snapshot - 08 November 2020,Crypto.com Coin,CRO,$0.07477,"$1,586,909,490.92","21,223,744,292"
Historical Snapshot - 08 November 2020,Tezos,XTZ,$2.09,"$1,564,259,619.16","749,369,105"
Historical Snapshot - 08 November 2020,UNUS SED LEO,LEO,$1.29,"$1,285,288,798.40","999,498,893"
Historical Snapshot - 25 October 2020,Bitcoin,BTC,"$13,031.17","$241,444,607,827.29","18,528,231"
Historical Snapshot - 25 October 2020,Ethereum,ETH,$406.22,"$45,978,763,184.04","113,187,476"
Historical Snapshot - 25 October 2020,Tether,USDT,$1.00,"$16,381,261,854.58","16,369,460,603"
Historical Snapshot - 25 October 2020,XRP,XRP,$0.2532,"$11,461,969,663.84","45,266,091,298"
Historical Snapshot - 25 October 2020,Bitcoin Cash,BCH,$271.08,"$5,030,282,185.60","18,556,488"
Historical Snapshot - 25 October 2020,Chainlink,LINK,$12.16,"$4,736,459,161.91","389,509,556"
Historical Snapshot - 25 October 2020,Binance Coin,BNB,$30.11,"$4,347,726,477.27","144,406,561"
Historical Snapshot - 25 October 2020,Litecoin,LTC,$58.67,"$3,858,297,296.33","65,757,315"
Historical Snapshot - 25 October 2020,Polkadot,DOT,$4.34,"$3,696,424,431.58","852,647,705"
Historical Snapshot - 25 October 2020,Bitcoin SV,BSV,$180.93,"$3,357,213,842.29","18,554,920"
Historical Snapshot - 25 October 2020,Cardano,ADA,$0.1064,"$3,308,833,126.52","31,112,484,646"
Historical Snapshot - 25 October 2020,USD Coin,USDC,$1.00,"$2,808,630,209.16","2,808,083,421"
Historical Snapshot - 25 October 2020,EOS,EOS,$2.69,"$2,525,350,721.92","937,270,545"
Historical Snapshot - 25 October 2020,Monero,XMR,$130.80,"$2,320,502,857.62","17,740,941"
Historical Snapshot - 25 October 2020,Crypto.com Coin,CRO,$0.09666,"$2,026,048,398.92","20,960,730,594"
Historical Snapshot - 25 October 2020,TRON,TRX,$0.02694,"$1,930,173,253.49","71,659,657,369"
Historical Snapshot - 25 October 2020,Stellar,XLM,$0.08314,"$1,734,274,325.83","20,858,997,273"
Historical Snapshot - 25 October 2020,Tezos,XTZ,$2.17,"$1,621,604,983.10","748,126,477"
Historical Snapshot - 25 October 2020,Wrapped Bitcoin,WBTC,"$13,030.18","$1,495,517,479.17","114,773"
Historical Snapshot - 25 October 2020,Neo,NEO,$17.88,"$1,261,040,938.87","70,538,831"
Historical Snapshot - 23 August 2020,Bitcoin,BTC,"$11,664.85","$215,439,967,321.34","18,469,162"
Historical Snapshot - 23 August 2020,Ethereum,ETH,$391.38,"$43,954,518,396.19","112,305,210"
Historical Snapshot - 23 August 2020,XRP,XRP,$0.2854,"$12,826,002,016.17","44,942,589,751"
Historical Snapshot - 23 August 2020,Tether,USDT,$1.00,"$10,021,671,716.49","9,998,221,723"
Historical Snapshot - 23 August 2020,Chainlink,LINK,$15.17,"$5,311,136,483.80","350,000,000"
Historical Snapshot - 23 August 2020,Bitcoin Cash,BCH,$284.96,"$5,271,151,843.69","18,498,056"
Historical Snapshot - 23 August 2020,Litecoin,LTC,$60.62,"$3,958,807,135.57","65,301,787"
Historical Snapshot - 23 August 2020,Bitcoin SV,BSV,$194.86,"$3,604,258,775.90","18,496,552"
Historical Snapshot - 23 August 2020,Crypto.com Coin,CRO,$0.1713,"$3,347,205,763.83","19,536,073,059"
Historical Snapshot - 23 August 2020,Binance Coin,BNB,$21.87,"$3,158,293,018.89","144,406,560"
Historical Snapshot - 23 August 2020,Cardano,ADA,$0.1216,"$3,152,604,458.57","25,927,070,538"
Historical Snapshot - 23 August 2020,EOS,EOS,$3.33,"$3,110,701,508.74","935,447,698"
Historical Snapshot - 23 August 2020,Tezos,XTZ,$3.52,"$2,608,955,404.14","740,775,957"
Historical Snapshot - 23 August 2020,Stellar,XLM,$0.1031,"$2,120,493,486.76","20,577,243,518"
Historical Snapshot - 23 August 2020,TRON,TRX,$0.02447,"$1,753,164,209.01","71,659,657,369"
Historical Snapshot - 23 August 2020,Cosmos,ATOM,$8.52,"$1,722,597,378.97","202,083,605"
Historical Snapshot - 23 August 2020,Monero,XMR,$91.31,"$1,613,950,623.31","17,675,003"
Historical Snapshot - 23 August 2020,USD Coin,USDC,$0.9995,"$1,349,648,002.86","1,350,367,011"
Historical Snapshot - 23 August 2020,Neo,NEO,$18.20,"$1,283,920,528.35","70,538,831"
Historical Snapshot - 23 August 2020,UNUS SED LEO,LEO,$1.27,"$1,264,542,739.11","999,498,893"
Historical Snapshot - 04 October 2020,Bitcoin,BTC,"$10,669.58","$197,687,817,851.48","18,528,168"
Historical Snapshot - 04 October 2020,Ethereum,ETH,$352.58,"$39,907,132,066.83","113,186,353"
Historical Snapshot - 04 October 2020,Tether,USDT,$1.00,"$16,391,711,492.85","16,369,460,603"
Historical Snapshot - 04 October 2020,XRP,XRP,$0.2477,"$11,211,741,545.35","45,266,091,298"
Historical Snapshot - 04 October 2020,Binance Coin,BNB,$28.94,"$4,179,682,348.61","144,406,561"
Historical Snapshot - 04 October 2020,Bitcoin Cash,BCH,$221.39,"$4,108,245,727.71","18,556,400"
Historical Snapshot - 04 October 2020,Chainlink,LINK,$9.40,"$3,663,302,289.91","389,509,556"
Historical Snapshot - 04 October 2020,Polkadot,DOT,$4.17,"$3,558,875,853.01","852,647,705"
Historical Snapshot - 04 October 2020,Crypto.com Coin,CRO,$0.1489,"$3,120,909,886.28","20,960,730,594"
Historical Snapshot - 04 October 2020,Litecoin,LTC,$46.73,"$3,072,828,147.16","65,756,928"
Historical Snapshot - 04 October 2020,Bitcoin SV,BSV,$162.80,"$3,020,789,065.71","18,554,758"
Historical Snapshot - 04 October 2020,Cardano,ADA,$0.09635,"$2,997,634,376.58","31,112,484,646"
Historical Snapshot - 04 October 2020,USD Coin,USDC,$1.00,"$2,809,715,247.33","2,808,679,655"
Historical Snapshot - 04 October 2020,EOS,EOS,$2.53,"$2,367,647,982.48","937,268,290"
Historical Snapshot - 04 October 2020,TRON,TRX,$0.02636,"$1,889,047,249.60","71,659,657,369"
Historical Snapshot - 04 October 2020,Monero,XMR,$105.56,"$1,872,781,773.73","17,740,868"
Historical Snapshot - 04 October 2020,Tezos,XTZ,$2.11,"$1,580,771,088.85","748,126,477"
Historical Snapshot - 04 October 2020,Stellar,XLM,$0.07296,"$1,521,768,152.93","20,858,997,275"
Historical Snapshot - 04 October 2020,Neo,NEO,$18.18,"$1,282,273,915.16","70,538,831"
Historical Snapshot - 04 October 2020,UNUS SED LEO,LEO,$1.23,"$1,227,783,281.14","999,498,893"
Historical Snapshot - 11 October 2020,Bitcoin,BTC,"$11,384.18","$210,928,035,777.00","18,528,168"
Historical Snapshot - 11 October 2020,Ethereum,ETH,$375.14,"$42,460,960,593.14","113,186,353"
Historical Snapshot - 11 October 2020,Tether,USDT,$1.00,"$16,381,483,229.09","16,369,460,603"
Historical Snapshot - 11 October 2020,XRP,XRP,$0.2557,"$11,575,382,196.77","45,266,091,298"
Historical Snapshot - 11 October 2020,Bitcoin Cash,BCH,$239.67,"$4,447,414,005.29","18,556,419"
Historical Snapshot - 11 October 2020,Chainlink,LINK,$10.85,"$4,225,168,583.23","389,509,556"
Historical Snapshot - 11 October 2020,Binance Coin,BNB,$28.56,"$4,123,613,090.38","144,406,561"
Historical Snapshot - 11 October 2020,Polkadot,DOT,$4.26,"$3,634,122,785.45","852,647,705"
Historical Snapshot - 11 October 2020,Litecoin,LTC,$50.73,"$3,335,710,974.73","65,756,928"
Historical Snapshot - 11 October 2020,Cardano,ADA,$0.1065,"$3,314,647,790.96","31,112,484,646"
Historical Snapshot - 11 October 2020,Crypto.com Coin,CRO,$0.1542,"$3,231,239,412.94","20,960,730,594"
Historical Snapshot - 11 October 2020,Bitcoin SV,BSV,$172.03,"$3,191,988,665.40","18,554,758"
Historical Snapshot - 11 October 2020,USD Coin,USDC,$1.00,"$2,810,788,961.27","2,808,679,655"
Historical Snapshot - 11 October 2020,EOS,EOS,$2.67,"$2,497,846,111.14","937,268,290"
Historical Snapshot - 11 October 2020,Monero,XMR,$125.92,"$2,233,963,468.25","17,740,868"
Historical Snapshot - 11 October 2020,TRON,TRX,$0.02647,"$1,896,631,752.61","71,659,657,369"
Historical Snapshot - 11 October 2020,Tezos,XTZ,$2.29,"$1,711,562,633.63","748,126,477"
Historical Snapshot - 11 October 2020,Stellar,XLM,$0.07723,"$1,610,924,157.21","20,858,997,275"
Historical Snapshot - 11 October 2020,Wrapped Bitcoin,WBTC,"$11,379.34","$1,299,788,776.41","114,224"
Historical Snapshot - 11 October 2020,Neo,NEO,$17.82,"$1,257,155,288.90","70,538,831"
Historical Snapshot - 06 September 2020,Bitcoin,BTC,"$10,280.35","$189,997,214,393.29","18,481,587"
Historical Snapshot - 06 September 2020,Ethereum,ETH,$353.36,"$39,751,917,522.78","112,496,215"
Historical Snapshot - 06 September 2020,Tether,USDT,$1.00,"$14,167,651,778.61","14,127,559,420"
Historical Snapshot - 06 September 2020,XRP,XRP,$0.2407,"$10,835,602,512.30","45,011,240,343"
Historical Snapshot - 06 September 2020,Chainlink,LINK,$12.91,"$4,519,805,323.98","350,000,000"
Historical Snapshot - 06 September 2020,Bitcoin Cash,BCH,$228.45,"$4,228,811,551.55","18,510,619"
Historical Snapshot - 06 September 2020,Polkadot,DOT,$4.80,"$4,092,255,324.16","852,647,705"
Historical Snapshot - 06 September 2020,Binance Coin,BNB,$23.19,"$3,348,883,883.94","144,406,560"
Historical Snapshot - 06 September 2020,Litecoin,LTC,$48.05,"$3,142,675,721.59","65,399,420"
Historical Snapshot - 06 September 2020,Bitcoin SV,BSV,$163.50,"$3,026,277,242.17","18,509,090"
Historical Snapshot - 06 September 2020,Crypto.com Coin,CRO,$0.1508,"$2,992,005,645.56","19,842,922,374"
Historical Snapshot - 06 September 2020,EOS,EOS,$2.91,"$2,725,257,761.10","935,839,187"
Historical Snapshot - 06 September 2020,Cardano,ADA,$0.09306,"$2,412,763,133.87","25,927,070,538"
Historical Snapshot - 06 September 2020,TRON,TRX,$0.03152,"$2,258,950,779.64","71,659,657,369"
Historical Snapshot - 06 September 2020,Tezos,XTZ,$2.57,"$1,904,959,109.56","742,318,130"
Historical Snapshot - 06 September 2020,USD Coin,USDC,$1.00,"$1,727,361,030.72","1,725,497,788"
Historical Snapshot - 06 September 2020,Stellar,XLM,$0.07786,"$1,607,347,697.62","20,643,613,557"
Historical Snapshot - 06 September 2020,Monero,XMR,$80.33,"$1,421,048,812.82","17,689,555"
Historical Snapshot - 06 September 2020,UNUS SED LEO,LEO,$1.22,"$1,218,954,588.53","999,498,893"
Historical Snapshot - 06 September 2020,NEM,XEM,$0.1351,"$1,215,903,514.08","8,999,999,999"
Historical Snapshot - 30 August 2020,Bitcoin,BTC,"$11,711.51","$216,373,660,045.36","18,475,306"
Historical Snapshot - 30 August 2020,Ethereum,ETH,$428.40,"$48,151,884,394.29","112,400,480"
Historical Snapshot - 30 August 2020,XRP,XRP,$0.283,"$12,735,064,439.16","44,994,863,318"
Historical Snapshot - 30 August 2020,Tether,USDT,$1.00,"$10,009,950,000.21","9,998,221,723"
Historical Snapshot - 30 August 2020,Chainlink,LINK,$16.47,"$5,765,537,479.14","350,000,000"
Historical Snapshot - 30 August 2020,Bitcoin Cash,BCH,$279.07,"$5,163,998,625.20","18,504,344"
Historical Snapshot - 30 August 2020,Litecoin,LTC,$62.73,"$4,099,231,860.25","65,352,087"
Historical Snapshot - 30 August 2020,Bitcoin SV,BSV,$196.50,"$3,635,826,063.29","18,502,802"
Historical Snapshot - 30 August 2020,Crypto.com Coin,CRO,$0.1783,"$3,511,392,721.82","19,689,497,717"
Historical Snapshot - 30 August 2020,Binance Coin,BNB,$23.64,"$3,414,480,811.08","144,406,560"
Historical Snapshot - 30 August 2020,EOS,EOS,$3.27,"$3,056,250,509.84","935,643,424"
